city,feature,feature_value,shap_value
Toronto,hour,14.0,0.09894727130401156
Toronto,hour,18.0,-0.10914707230448817
Toronto,hour,19.0,-0.23276475702363375
Toronto,hour,0.0,0.40596874087934687
Toronto,hour,7.0,-0.3854565529526371
Toronto,hour,13.0,0.04876318922863891
Toronto,hour,0.0,0.4608022058470517
Toronto,hour,11.0,-0.0026466419958423777
Toronto,hour,11.0,0.04367460858315422
Toronto,hour,13.0,0.03501673065230013
Toronto,hour,7.0,-0.36344013921595786
Toronto,hour,7.0,-0.38101079192408166
Toronto,hour,12.0,0.050916344849527485
Toronto,hour,12.0,0.0766878473062228
Toronto,hour,16.0,0.060675591692725836
Toronto,hour,21.0,-0.2438819769404008
Toronto,hour,23.0,-0.2108426537905355
Toronto,hour,0.0,0.3870985672866296
Toronto,hour,11.0,0.043656573537014916
Toronto,hour,19.0,-0.1821498910377039
Toronto,hour,19.0,-0.3185265394738821
Toronto,hour,0.0,0.1893574338811779
Toronto,hour,2.0,0.3546870634060268
Toronto,hour,9.0,-0.040212066937799856
Toronto,hour,11.0,0.1001079940115129
Toronto,hour,12.0,0.03465485524488912
Toronto,hour,15.0,0.07838187401395708
Toronto,hour,16.0,0.07077485109413449
Toronto,hour,18.0,-0.10914707230448817
Toronto,hour,8.0,-0.21005999584535867
Toronto,hour,10.0,0.022524178778665697
Toronto,hour,12.0,0.039362266284655556
Toronto,hour,14.0,0.05999326532756751
Toronto,hour,22.0,-0.2262013460097821
Toronto,hour,22.0,-0.22008664662542726
Toronto,hour,22.0,-0.21874312322797732
Toronto,hour,9.0,-0.00730453837396187
Toronto,hour,13.0,0.04474676697659003
Toronto,hour,1.0,0.4972022395825692
Toronto,hour,12.0,-0.009693596175121954
Toronto,hour,13.0,0.05551140321335199
Toronto,hour,16.0,0.06737211988748755
Toronto,hour,9.0,-0.010856407365438818
Toronto,hour,9.0,0.02206062615883478
Toronto,hour,17.0,0.0245010433355908
Toronto,hour,20.0,-0.26758769020589807
Toronto,hour,0.0,0.3996243723740438
Toronto,hour,4.0,0.45248119882306564
Toronto,hour,14.0,0.11289728210065811
Toronto,hour,21.0,-0.29093145646908836
Toronto,hour,23.0,-0.2451210199273149
Toronto,hour,23.0,-0.2441278469879648
Toronto,hour,12.0,0.07378267286017742
Toronto,hour,21.0,-0.21705062588628138
Toronto,hour,22.0,-0.22008664662542726
Toronto,hour,3.0,0.4955203294362164
Toronto,hour,10.0,0.05644933235046866
Toronto,hour,19.0,-0.20130571471525757
Toronto,hour,0.0,0.41132648864451193
Toronto,hour,11.0,-0.05116713951337216
Toronto,hour,18.0,-0.137377012099698
Toronto,hour,20.0,-0.2201675434817032
Toronto,hour,14.0,0.11029433008290913
Toronto,hour,15.0,0.07271162694446406
Toronto,hour,15.0,0.08889667836050233
Toronto,hour,18.0,-0.10148340231365324
Toronto,hour,11.0,0.043656573537014916
Toronto,hour,14.0,0.078964989692655
Toronto,hour,15.0,0.09830800609604136
Toronto,hour,15.0,0.10084654051477292
Toronto,hour,16.0,0.0898410580723737
Toronto,hour,17.0,0.04332161312031223
Toronto,hour,18.0,-0.12722192587173498
Toronto,hour,19.0,-0.2937237737423836
Toronto,hour,1.0,0.3804697539456542
Toronto,hour,22.0,-0.2634474029134084
Toronto,hour,2.0,0.4613895545678588
Toronto,hour,3.0,0.31940336250135354
Toronto,hour,8.0,-0.15798745820997476
Toronto,hour,9.0,0.013799721136771947
Toronto,hour,19.0,-0.26416307539344974
Toronto,hour,21.0,-0.23083184778789803
Toronto,hour,0.0,0.4608022058470517
Toronto,hour,11.0,0.08199555711894425
Toronto,hour,23.0,-0.2174157314525868
Toronto,hour,18.0,-0.1579464412823963
Toronto,hour,21.0,-0.23428980208693267
Toronto,hour,22.0,-0.2038022445685327
Toronto,hour,1.0,0.46850120034326287
Toronto,hour,5.0,0.34603759485421176
Toronto,hour,12.0,0.011842842627610591
Toronto,hour,15.0,0.08594432030736222
Toronto,hour,15.0,0.11235180762645328
Toronto,hour,17.0,0.01106888320936062
Toronto,hour,18.0,-0.1905494075272095
Toronto,hour,9.0,0.04290673905826951
Toronto,hour,9.0,0.031964907948433555
Toronto,hour,14.0,0.051344068045976285
Toronto,hour,6.0,-0.232896974419173
Toronto,hour,6.0,-0.09670852640641273
Toronto,hour,16.0,0.03908203596022514
Toronto,hour,23.0,-0.18159356167672813
Toronto,hour,0.0,0.41839701548635744
Toronto,hour,9.0,-0.017473233749268614
Toronto,hour,16.0,0.03843604590203061
Toronto,hour,17.0,-0.022442914593281713
Toronto,hour,21.0,-0.24298356663867707
Toronto,hour,2.0,0.5113633367217013
Toronto,hour,9.0,-0.0850686470866543
Toronto,hour,12.0,-0.02905692443882164
Toronto,hour,12.0,0.019282116663580557
Toronto,hour,16.0,0.04883293370500672
Toronto,hour,22.0,-0.19490995253836227
Toronto,hour,23.0,-0.12071663701893878
Toronto,hour,3.0,0.44580991057630875
Toronto,hour,12.0,0.0288956335827555
Toronto,hour,18.0,-0.18651415987790823
Toronto,hour,11.0,0.1103984877616542
Toronto,hour,20.0,-0.25397851802527394
Toronto,hour,2.0,0.4815534134809452
Toronto,hour,19.0,-0.22917997955155003
Toronto,hour,20.0,-0.24875941819340888
Toronto,hour,13.0,0.02469372153430991
Toronto,hour,16.0,0.03223247306610775
Toronto,hour,17.0,0.015170970114755841
Toronto,hour,2.0,0.41673498083810295
Toronto,hour,15.0,0.046856236209544794
Toronto,hour,16.0,0.023044078626777712
Toronto,hour,11.0,-0.060284100884089954
Toronto,hour,17.0,0.004112223688442189
Toronto,hour,19.0,-0.24269123168396048
Toronto,hour,21.0,-0.22422865143257423
Toronto,hour,12.0,0.0288956335827555
Toronto,hour,13.0,0.10817850488460314
Toronto,hour,13.0,0.06780726962829199
Toronto,hour,2.0,0.4880909359838254
Toronto,hour,8.0,-0.16070178644677413
Toronto,hour,11.0,0.029365889136667933
Toronto,hour,12.0,0.09364851403796151
Toronto,hour,18.0,-0.20174731210312075
Toronto,hour,20.0,-0.2833291422478953
Toronto,hour,5.0,0.38340946415467203
Toronto,hour,7.0,-0.34482074499472826
Toronto,hour,15.0,0.06226427830328889
Toronto,hour,19.0,-0.22420379597203505
Toronto,hour,4.0,0.3643419853784427
Toronto,hour,6.0,-0.22822225793435363
Toronto,hour,7.0,-0.34100354046811865
Toronto,hour,10.0,0.050934169607614405
Toronto,hour,11.0,0.028331299038478853
Toronto,hour,0.0,0.41839701548635744
Toronto,hour,6.0,-0.2592688249742498
Toronto,hour,11.0,0.08281171338317107
Toronto,hour,15.0,0.048727799454220774
Toronto,hour,19.0,-0.17819613697816097
Toronto,hour,7.0,-0.3851075908120692
Toronto,hour,8.0,-0.19536850713377005
Toronto,hour,15.0,0.07145223595376343
Toronto,hour,15.0,0.0674427322898742
Toronto,hour,16.0,0.023044078626777712
Toronto,hour,14.0,0.043063792113159256
Toronto,hour,18.0,-0.16639675024992429
Toronto,hour,0.0,0.4189519220703019
Toronto,hour,7.0,-0.3720783317275964
Toronto,hour,12.0,0.06813269464907204
Toronto,hour,11.0,0.0668517494813667
Toronto,hour,13.0,0.0804473041202093
Toronto,hour,18.0,-0.2046782461332107
Toronto,hour,18.0,-0.10092355446452377
Toronto,hour,19.0,-0.2419899005094833
Toronto,hour,7.0,-0.34482074499472826
Toronto,hour,12.0,0.0467900742407099
Toronto,hour,17.0,0.05093696071837816
Toronto,hour,19.0,-0.27734047430373765
Toronto,hour,23.0,-0.18276903913891765
Toronto,hour,14.0,0.04683958216663138
Toronto,hour,15.0,0.06826525005736328
Toronto,hour,15.0,0.07232147537673517
Toronto,hour,13.0,0.03522538135352008
Toronto,hour,21.0,-0.13952572258475493
Toronto,hour,0.0,0.48906223086417827
Toronto,hour,8.0,-0.25056296924215016
Toronto,hour,12.0,-0.02905692443882164
Toronto,hour,14.0,0.016950135004609995
Toronto,hour,15.0,0.054583500695382495
Toronto,hour,20.0,-0.17557469962396263
Toronto,hour,2.0,0.4560708098230177
Toronto,hour,3.0,0.44580991057630875
Toronto,hour,15.0,0.01939362534962915
Toronto,hour,23.0,-0.19163362548408183
Toronto,hour,7.0,-0.2808932567328031
Toronto,hour,17.0,0.005885431721103996
Toronto,hour,7.0,-0.364808911710763
Toronto,hour,14.0,0.08091524979125163
Toronto,hour,15.0,0.07295250503621019
Toronto,hour,18.0,-0.18276793909067574
Toronto,hour,23.0,-0.18159356167672813
Toronto,hour,9.0,0.03182019156719983
Toronto,hour,16.0,0.039237121047090005
Toronto,hour,0.0,0.47490312666878104
Toronto,hour,3.0,0.4578494588617032
Toronto,hour,3.0,0.39921636943995414
Toronto,hour,12.0,0.023393166385531294
Toronto,hour,14.0,0.036267824824819286
Toronto,hour,18.0,-0.20077996888716482
Toronto,hour,19.0,-0.2817813375979751
Toronto,hour,21.0,-0.22939274025568696
Toronto,hour,7.0,-0.2817471104319342
Toronto,hour,19.0,-0.20407506359592506
Toronto,hour,7.0,-0.29848470721582476
Toronto,hour,20.0,-0.2784920432305009
Toronto,hour,22.0,-0.13709592214989805
Toronto,hour,6.0,-0.16095494434457758
Toronto,hour,9.0,0.08265546757116236
Toronto,hour,11.0,0.06548494484837315
Toronto,hour,11.0,0.07741331411475362
Toronto,hour,20.0,-0.31388151394599
Toronto,hour,23.0,-0.17997337780843703
Toronto,hour,1.0,0.41889290866450013
Toronto,hour,9.0,0.054930531586383204
Toronto,hour,11.0,0.023250591995888505
Toronto,hour,13.0,0.0378703158259687
Toronto,hour,4.0,0.5026325558758069
Toronto,hour,7.0,-0.28191057336144915
Toronto,hour,18.0,-0.1902239687506696
Toronto,hour,21.0,-0.23303995802828617
Toronto,hour,0.0,0.47490312666878104
Toronto,hour,0.0,0.4287129231019625
Toronto,hour,11.0,0.04510696948621833
Toronto,hour,17.0,-0.012462864188681366
Toronto,hour,7.0,-0.2817471104319342
Toronto,hour,9.0,-0.06909613574736351
Toronto,hour,10.0,0.006629029618004843
Toronto,hour,14.0,0.009866800317547749
Toronto,hour,15.0,0.03547101762773809
Toronto,hour,15.0,0.0658990098811363
Toronto,hour,15.0,0.06780253392102391
Toronto,hour,6.0,-0.16095494434457758
Toronto,hour,9.0,0.018301935652694577
Toronto,hour,11.0,0.08716362365937552
Toronto,hour,15.0,0.053875139010427786
Toronto,hour,16.0,0.06090601887406801
Toronto,hour,19.0,-0.2378196656928074
Toronto,hour,22.0,-0.2891247561631743
Toronto,hour,11.0,0.07955354052032888
Toronto,hour,12.0,0.04718225647446029
Toronto,hour,20.0,-0.30866785251403306
Toronto,hour,6.0,-0.1647626667285029
Toronto,hour,20.0,-0.2730721360317996
Toronto,hour,16.0,0.039237121047090005
Toronto,hour,19.0,-0.2029172298732777
Toronto,hour,21.0,-0.2846666276564309
Toronto,hour,11.0,0.04510696948621833
Toronto,hour,13.0,0.019604801167562812
Toronto,hour,13.0,0.057618985930438925
Toronto,hour,13.0,0.05331975493565809
Toronto,hour,15.0,0.03828782625173195
Toronto,hour,21.0,-0.17038403607463382
Toronto,hour,0.0,0.5210059390814924
Toronto,hour,3.0,0.46480555987444416
Toronto,hour,7.0,-0.2817471104319342
Toronto,hour,14.0,0.01698920121060589
Toronto,hour,17.0,-0.008844673553672397
Toronto,hour,18.0,-0.1302265237418672
Toronto,hour,19.0,-0.28542819153129095
Toronto,hour,22.0,-0.20167005732374751
Toronto,hour,23.0,-0.13717243730768489
Toronto,hour,13.0,0.014488641380862088
Toronto,hour,16.0,0.012923804821899502
Toronto,hour,18.0,-0.16762037714771405
Toronto,hour,8.0,-0.13112840841524628
Toronto,hour,15.0,0.05563332896798773
Toronto,hour,20.0,-0.31388151394599
Toronto,hour,6.0,-0.16221101979063338
Toronto,hour,8.0,-0.11372133491724082
Toronto,hour,16.0,0.04335409890912536
Toronto,hour,17.0,0.04093853791101663
Toronto,hour,19.0,-0.300184464310257
Toronto,hour,23.0,-0.18291135513227447
Toronto,hour,7.0,-0.2532819621064179
Toronto,hour,11.0,0.05782846648720286
Toronto,hour,15.0,0.038870974115960494
Toronto,hour,15.0,0.07366848815831094
Toronto,hour,7.0,-0.2887380281183574
Toronto,hour,17.0,-0.027711400395315892
Toronto,hour,1.0,0.5392865390518596
Toronto,hour,7.0,-0.28705829293420587
Toronto,hour,16.0,0.014796997869425474
Toronto,hour,7.0,-0.3344408915934493
Toronto,hour,17.0,-0.008304947236400554
Toronto,hour,1.0,0.49621225549135567
Toronto,hour,7.0,-0.24030201419596053
Toronto,hour,13.0,0.016760950562817303
Toronto,hour,14.0,0.025072168837117763
Toronto,hour,15.0,0.058261146814046635
Toronto,hour,19.0,-0.2981657142786692
Toronto,hour,7.0,-0.2503829429713338
Toronto,hour,16.0,0.04032456218608707
Toronto,hour,21.0,-0.3314630471936986
Toronto,hour,10.0,0.060742407129467546
Toronto,hour,12.0,0.04037154664559365
Toronto,hour,14.0,0.05274794022431859
Toronto,hour,17.0,-0.013267834842891265
Toronto,hour,18.0,-0.15761277396256104
Toronto,hour,7.0,-0.2638333204827693
Toronto,hour,16.0,0.03801650231556926
Toronto,hour,23.0,-0.18267975682383494
Toronto,hour,10.0,0.08550345360735181
Toronto,hour,13.0,0.028092900887502277
Toronto,hour,17.0,-0.027711400395315892
Toronto,hour,10.0,0.042650100911700545
Toronto,hour,12.0,0.023393166385531294
Toronto,hour,12.0,0.05398331377038193
Toronto,hour,13.0,0.04855959367797601
Toronto,hour,0.0,0.5161066055912998
Toronto,hour,4.0,0.5585499121330374
Toronto,hour,10.0,-0.06339766980160455
Toronto,hour,11.0,-0.0321586485981807
Toronto,hour,1.0,0.41229524448004334
Toronto,hour,5.0,0.4578357953211529
Toronto,hour,9.0,0.013762132203292586
Toronto,hour,11.0,0.07432018185924057
Toronto,hour,19.0,-0.29477927521987407
Toronto,hour,7.0,-0.25554995306247635
Toronto,hour,8.0,-0.08227408167958206
Toronto,hour,12.0,0.01324341367823806
Toronto,hour,15.0,0.07740635025612179
Toronto,hour,18.0,-0.1035717305517325
Toronto,hour,22.0,-0.2965328072304434
Toronto,hour,14.0,0.06555745657341465
Toronto,hour,14.0,0.061322269266459985
Toronto,hour,17.0,-0.0078026940334711406
Toronto,hour,18.0,-0.1553100737019072
Toronto,hour,23.0,-0.1871024084710818
Toronto,hour,3.0,0.36635123659066626
Toronto,hour,14.0,0.05017521674838831
Toronto,hour,4.0,0.48507526782911503
Toronto,hour,10.0,0.04864088388259939
Toronto,hour,15.0,0.03376883702918262
Toronto,hour,17.0,-0.02316880675684357
Toronto,hour,12.0,0.004420452390462672
Toronto,hour,1.0,0.5675448140555952
Toronto,hour,9.0,-0.06674313111102778
Toronto,hour,11.0,-0.057887630152710534
Toronto,hour,12.0,0.015287820468620485
Toronto,hour,14.0,0.0459162618970707
Toronto,hour,17.0,-0.020274317776785837
Toronto,hour,19.0,-0.2580643769023094
Toronto,hour,19.0,-0.3013301455904921
Toronto,hour,21.0,-0.2527372820823554
Toronto,hour,11.0,0.029267432841472717
Toronto,hour,23.0,-0.1532890977609337
Toronto,hour,8.0,-0.098704687945271
Toronto,hour,13.0,0.029988025581054914
Toronto,hour,9.0,0.05240575694612978
Toronto,hour,11.0,0.047612617989245334
Toronto,hour,11.0,0.08126129166889853
Toronto,hour,13.0,0.05937911300435448
Toronto,hour,18.0,-0.12485814811536475
Toronto,hour,23.0,-0.14489334139698634
Toronto,hour,6.0,-0.10877887057962747
Toronto,hour,9.0,0.04206952450651911
Toronto,hour,17.0,0.03369434378956909
Toronto,hour,20.0,-0.26300350679876505
Toronto,hour,23.0,-0.16667274543864988
Toronto,hour,23.0,-0.16985574795592778
Toronto,hour,13.0,0.046021429119959656
Toronto,hour,19.0,-0.3128868774218699
Toronto,hour,20.0,-0.2628536057605153
Toronto,hour,9.0,-0.05912785785720414
Toronto,hour,9.0,-0.02465862639242087
Toronto,hour,9.0,-0.018209334634560866
Toronto,hour,15.0,0.031088329617546366
Toronto,hour,19.0,-0.2580643769023094
Toronto,hour,23.0,-0.10412549509897025
Toronto,hour,6.0,-0.20762103874864926
Toronto,hour,11.0,0.07005090720249785
Toronto,hour,11.0,0.06115043775814332
Toronto,hour,12.0,0.08003944094777685
Toronto,hour,16.0,0.04745350611516226
Toronto,hour,18.0,-0.17371848491173536
Toronto,hour,19.0,-0.32303933806119417
Toronto,hour,20.0,-0.312434991280154
Toronto,hour,20.0,-0.315870810261772
Toronto,hour,21.0,-0.27502811053167414
Toronto,hour,16.0,0.047954442555458325
Toronto,hour,18.0,-0.1874426144389396
Toronto,hour,15.0,0.057517174927366195
Toronto,hour,1.0,0.5332808803509445
Toronto,hour,5.0,0.44683426750392663
Toronto,hour,19.0,-0.3128868774218699
Toronto,hour,21.0,-0.22729746864534286
Toronto,hour,21.0,-0.2527372820823554
Toronto,hour,4.0,0.47110635088473385
Toronto,hour,7.0,-0.29730391528234273
Toronto,hour,9.0,0.013762132203292586
Toronto,hour,10.0,0.04085480306569787
Toronto,hour,17.0,0.0026907406438600174
Toronto,hour,1.0,0.40328578539605636
Toronto,hour,8.0,-0.10079728540923226
Toronto,hour,8.0,-0.06068264058089976
Toronto,hour,17.0,0.026388005483664587
Toronto,hour,18.0,-0.13176024736516048
Toronto,hour,9.0,0.04589997585723899
Toronto,hour,10.0,0.032693058513767685
Toronto,hour,21.0,-0.23346395805369363
Toronto,hour,7.0,-0.2940363244456261
Toronto,hour,14.0,0.039349242573538376
Toronto,hour,15.0,0.026541450464982845
Toronto,hour,18.0,-0.15197910808154505
Toronto,hour,7.0,-0.3331895723218092
Toronto,hour,17.0,0.00705701543510057
Toronto,hour,17.0,0.04977017338866991
Toronto,hour,21.0,-0.22582021773057234
Toronto,hour,10.0,0.025807547342726507
Toronto,hour,16.0,0.032942997776673554
Toronto,hour,8.0,-0.098704687945271
Toronto,hour,10.0,0.0669500595766905
Toronto,hour,11.0,0.07005090720249785
Toronto,hour,16.0,0.04810714481146223
Toronto,hour,18.0,-0.19123496807276424
Toronto,hour,1.0,0.386255522111874
Toronto,hour,11.0,0.07295464199497126
Toronto,hour,18.0,-0.21399514060712557
Toronto,hour,12.0,0.0106532090109241
Toronto,hour,15.0,0.06316442976806583
Toronto,hour,14.0,0.05292890920221409
Toronto,hour,20.0,-0.2743144938511822
Toronto,hour,23.0,-0.20894398663017424
Toronto,hour,7.0,-0.21597501945369876
Toronto,hour,7.0,-0.2818405747142615
Toronto,hour,14.0,0.05782172519535045
Toronto,hour,16.0,0.057402578419562277
Toronto,hour,18.0,-0.12416721190798768
Toronto,hour,0.0,0.45240503908461527
Toronto,hour,3.0,0.5026581789474797
Toronto,hour,4.0,0.38823697816116526
Toronto,hour,13.0,0.030638263497293674
Toronto,hour,13.0,0.07652062828493657
Toronto,hour,6.0,-0.16283491774721473
Toronto,hour,9.0,0.052747917806465365
Toronto,hour,10.0,0.12950660493954433
Toronto,hour,10.0,0.0913168059910673
Toronto,hour,11.0,0.08396327855275337
Toronto,hour,13.0,0.07175692617773026
Toronto,hour,15.0,0.07894966392764055
Toronto,hour,17.0,-0.0018581812190407952
Toronto,hour,11.0,0.028758712341752802
Toronto,hour,11.0,0.06593840320334267
Toronto,hour,14.0,0.06128911410645791
Toronto,hour,15.0,0.06894694864751867
Toronto,hour,18.0,-0.20968751480388656
Toronto,hour,11.0,0.03441110690740109
Toronto,hour,16.0,0.03223732107387824
Toronto,hour,23.0,-0.15544432583459125
Toronto,hour,6.0,-0.2527135302219108
Toronto,hour,9.0,-0.09844271551143789
Toronto,hour,15.0,0.05981301872561509
Toronto,hour,9.0,-0.023321604518322686
Toronto,hour,10.0,0.022182990205851308
Toronto,hour,10.0,0.11343477912075145
Toronto,hour,12.0,0.014910391050961095
Toronto,hour,9.0,0.050280636477412606
Toronto,hour,11.0,0.029041222541578565
Toronto,hour,8.0,-0.106429238300262
Toronto,hour,14.0,0.06839026494401931
Toronto,hour,20.0,-0.31625809562842455
Toronto,hour,10.0,0.06080582142485435
Toronto,hour,16.0,0.06191907616961324
Toronto,hour,18.0,-0.19096059877510707
Toronto,hour,9.0,0.007987487092220495
Toronto,hour,10.0,0.08918594499424237
Toronto,hour,11.0,0.06903635278834663
Toronto,hour,11.0,0.0820478148656627
Toronto,hour,13.0,0.04182708670281155
Toronto,hour,13.0,0.07094032171002113
Toronto,hour,20.0,-0.2743144938511822
Toronto,hour,20.0,-0.2462672483339953
Toronto,hour,6.0,-0.1743066798070936
Toronto,hour,8.0,-0.15201003734059598
Toronto,hour,14.0,0.0465692408840556
Toronto,hour,18.0,-0.21455962837000572
Toronto,hour,22.0,-0.2863146119025733
Toronto,hour,0.0,0.5231467409973107
Toronto,hour,9.0,-0.1102569008508031
Toronto,hour,13.0,0.00034712772525537683
Toronto,hour,15.0,0.06784549855074301
Toronto,hour,18.0,-0.19378974774209665
Toronto,hour,5.0,0.3759828582321502
Toronto,hour,11.0,0.08396327855275337
Toronto,hour,15.0,0.07256195750231846
Toronto,hour,20.0,-0.255601219661269
Toronto,hour,12.0,0.051505698883077794
Toronto,hour,21.0,-0.3170093658912373
Toronto,hour,12.0,0.010695677667643044
Toronto,hour,13.0,0.04182708670281155
Toronto,hour,15.0,0.0444880058219103
Toronto,hour,15.0,0.10281349775105891
Toronto,hour,15.0,0.07420266496909078
Toronto,hour,20.0,-0.2743144938511822
Toronto,hour,0.0,0.48036415565037244
Toronto,hour,7.0,-0.29339598989091425
Toronto,hour,14.0,0.05518652724353028
Toronto,hour,14.0,0.074060408653084
Toronto,hour,15.0,0.08451537472920405
Toronto,hour,0.0,0.40782178641515343
Toronto,hour,3.0,0.5859343790567401
Toronto,hour,16.0,0.057402578419562277
Toronto,hour,3.0,0.46377855962585696
Toronto,hour,7.0,-0.2518221177492424
Toronto,hour,11.0,0.034331973539034916
Toronto,hour,11.0,0.1155654419549359
Toronto,hour,12.0,0.014910391050961095
Toronto,hour,16.0,0.056644414556798174
Toronto,hour,17.0,0.058003425480862354
Toronto,hour,18.0,-0.19378974774209665
Toronto,hour,23.0,-0.17912335481989827
Toronto,hour,1.0,0.4907180318605995
Toronto,hour,5.0,0.4342513222809481
Toronto,hour,7.0,-0.2469033846365711
Toronto,hour,9.0,0.050280636477412606
Toronto,hour,9.0,0.07315733880717337
Toronto,hour,13.0,0.053231306916425476
Toronto,hour,13.0,0.11985624186115966
Toronto,hour,18.0,-0.21802948645337272
Toronto,hour,21.0,-0.3395230359637636
Toronto,hour,22.0,-0.3175662460153703
Toronto,hour,3.0,0.42857445806913214
Toronto,hour,9.0,0.020601278677843733
Toronto,hour,13.0,0.08569663199945358
Toronto,hour,5.0,0.3118217717738042
Toronto,hour,8.0,-0.11649424867816459
Toronto,hour,17.0,-0.008745134212306589
